description,name,sku,pack,size,gtin,retail_price,is_catch_weight,average_case_weight,image,manufacturer_sku,ordering_unit,is_broken_case,content_url,brand,level_1,level_2,level_3,manufacturer_name,distributor_name,unit_price,extra_data
Tuna in Olive Oil,Tuna In Olive Oil,BC795503,,24x5 Oz TIN Case,, ,,,https://www.chefswarehouse.com/siteassets/pim-images/tuna-/bc795503_0.jpg,4800013265,,,https://www.chefswarehouse.com/products/BC795503/,GENOVA,,,,CHICKEN OF THE SEA INT'L,Chefs' Warehouse,,"{""storage_type"":""Dry"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/tuna-/bc795503_0.jpg"",""avg_case_weight"":null,""dietaryTags"":""sdf"",""category"":""Tuna "",""sub-category"":""Tuna "",""sub-sub-category"":null,""supplier_name"":null,""country_of_origin"":""PEND"",""group"":""Food"",""level 1 category"":""Meat"",""level 2 category"":null,""Level 2"":""Seafood"",""Level 3"":""FinFish"",""Level 4"":""Tuna"",""product_variants"":""[{\""code\"":\""JDE_BC795503-200001\"",\""metadata\"":{\""unitOfMeasure\"":\""CS\"",\""chefItemFlag\"":false,\""bto\"":false,\""supermarket\"":false,\""stockingType\"":\""P\""},\""text\"":\""Case\"",\""weight\"":\""24x5 Oz TIN Case\"",\""notifyFormPrefill\"":[{\""field\"":\""product.itemNumber\"",\""prefill\"":{\""value\"":\""BC795503\""}},{\""field\"":\""product.uom\"",\""prefill\"":{\""value\"":\""Case\"",\""options\"":[{\""text\"":\""Case\"",\""value\"":\""Case\""}]}},{\""field\"":\""variant.code\"",\""prefill\"":{\""value\"":\""JDE_BC795503-200001\""}},{\""field\"":\""product.uomcode\"",\""prefill\"":{\""value\"":\""CS\""}},{\""field\"":\""product.packSize\"",\""prefill\"":{\""value\"":\""24x5 Oz TIN Case\""}}],\""businessUnit\"":\""200001\""}]""}"
"Wild Planetâ€™s albacore tuna steaks are hand-cut, hand-packed, and cooked directly in the can just once to retain their natural juices. Nutritious, delicious, and sustainably caught. This is a Kosher item and we are NON GMO.",Albacore Tuna,WI031192A,,6 x 43 Oz Case,, ,,,https://www.chefswarehouse.com/siteassets/pim-images/tuna-/wi031192a_0.jpg,,,,https://www.chefswarehouse.com/products/WI031192A/,WILD PLANET,,,,,Chefs' Warehouse,,"{""storage_type"":""Dry"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/tuna-/wi031192a_0.jpg"",""avg_case_weight"":null,""dietaryTags"":""sdf"",""category"":""Tuna "",""sub-category"":""Tuna "",""sub-sub-category"":null,""supplier_name"":null,""country_of_origin"":""PEND"",""group"":""Food"",""level 1 category"":""Meat"",""level 2 category"":null,""Level 2"":""Seafood"",""Level 3"":""FinFish"",""Level 4"":""Tuna"",""product_variants"":""[{\""code\"":\""JDE_WI031192A-200001\"",\""metadata\"":{\""unitOfMeasure\"":\""CS\"",\""chefItemFlag\"":false,\""bto\"":false,\""supermarket\"":false,\""stockingType\"":\""P\""},\""text\"":\""Case\"",\""weight\"":\""6 x 43 Oz Case\"",\""notifyFormPrefill\"":[{\""field\"":\""product.itemNumber\"",\""prefill\"":{\""value\"":\""WI031192A\""}},{\""field\"":\""product.uom\"",\""prefill\"":{\""value\"":\""Case\"",\""options\"":[{\""text\"":\""Case\"",\""value\"":\""Case\""}]}},{\""field\"":\""variant.code\"",\""prefill\"":{\""value\"":\""JDE_WI031192A-200001\""}},{\""field\"":\""product.uomcode\"",\""prefill\"":{\""value\"":\""CS\""}},{\""field\"":\""product.packSize\"",\""prefill\"":{\""value\"":\""6 x 43 Oz Case\""}}],\""businessUnit\"":\""200001\""}]""}"
TUNA YELLOWFIN STEAKS 6 OZ,6 oz Yellowfin Tuna Steaks,WI030461,,10 LB Case,, ,,,https://www.chefswarehouse.com/siteassets/pim-images/tuna-/wi030461_0.jpg,1.01E+13,,,https://www.chefswarehouse.com/products/WI030461/,BRIGHT STAR,,,,BRIGHT STAR FOODS INC,Chefs' Warehouse,,"{""storage_type"":""Frozen"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/tuna-/wi030461_0.jpg"",""avg_case_weight"":null,""dietaryTags"":""sdf"",""category"":""Tuna "",""sub-category"":""Tuna "",""sub-sub-category"":null,""supplier_name"":null,""country_of_origin"":""PEND"",""group"":""Food"",""level 1 category"":""Meat"",""level 2 category"":null,""Level 2"":""Seafood"",""Level 3"":""FinFish"",""Level 4"":""Tuna"",""product_variants"":""[{\""code\"":\""JDE_WI030461-200001\"",\""metadata\"":{\""unitOfMeasure\"":\""CS\"",\""chefItemFlag\"":false,\""bto\"":false,\""supermarket\"":false,\""stockingType\"":\""P\""},\""text\"":\""Case\"",\""weight\"":\""10 LB Case\"",\""notifyFormPrefill\"":[{\""field\"":\""product.itemNumber\"",\""prefill\"":{\""value\"":\""WI030461\""}},{\""field\"":\""product.uom\"",\""prefill\"":{\""value\"":\""Case\"",\""options\"":[{\""text\"":\""Case\"",\""value\"":\""Case\""}]}},{\""field\"":\""variant.code\"",\""prefill\"":{\""value\"":\""JDE_WI030461-200001\""}},{\""field\"":\""product.uomcode\"",\""prefill\"":{\""value\"":\""CS\""}},{\""field\"":\""product.packSize\"",\""prefill\"":{\""value\"":\""10 LB Case\""}}],\""businessUnit\"":\""200001\""}]""}"
Yellowfin Light Tuna,Yellowfin Light Tuna,GF124,,6 x 66.5 Oz Case,, ,,,https://www.chefswarehouse.com/siteassets/pim-images/tuna-/gf124_0.jpg,6.73E+11,,,https://www.chefswarehouse.com/products/GF124/,RUBY,,,,JA KIRSCH,Chefs' Warehouse,,"{""storage_type"":""Dry"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/tuna-/gf124_0.jpg"",""avg_case_weight"":null,""dietaryTags"":""sdf"",""category"":""Tuna "",""sub-category"":""Tuna "",""sub-sub-category"":null,""supplier_name"":null,""country_of_origin"":""PEND"",""group"":""Food"",""level 1 category"":""Meat"",""level 2 category"":null,""Level 2"":""Seafood"",""Level 3"":""FinFish"",""Level 4"":""Tuna"",""product_variants"":""[{\""code\"":\""JDE_GF124-200001\"",\""metadata\"":{\""unitOfMeasure\"":\""CS\"",\""chefItemFlag\"":false,\""bto\"":false,\""supermarket\"":false,\""stockingType\"":\""P\""},\""text\"":\""Case\"",\""weight\"":\""6 x 66.5 Oz Case\"",\""notifyFormPrefill\"":[{\""field\"":\""product.itemNumber\"",\""prefill\"":{\""value\"":\""GF124\""}},{\""field\"":\""product.uom\"",\""prefill\"":{\""value\"":\""Case\"",\""options\"":[{\""text\"":\""Case\"",\""value\"":\""Case\""}]}},{\""field\"":\""variant.code\"",\""prefill\"":{\""value\"":\""JDE_GF124-200001\""}},{\""field\"":\""product.uomcode\"",\""prefill\"":{\""value\"":\""CS\""}},{\""field\"":\""product.packSize\"",\""prefill\"":{\""value\"":\""6 x 66.5 Oz Case\""}}],\""businessUnit\"":\""200001\""}]""}"
TUNA YELLOWFIN STEAKS 8 OZ,8 Oz Yellowfin Tuna Steaks,WI030462,,1x10 LB Case,, ,,,https://www.chefswarehouse.com/siteassets/pim-images/tuna-/wi030462_0.jpg,1.01E+13,,,https://www.chefswarehouse.com/products/WI030462/,,,,,BRIGHT STAR FOODS INC,Chefs' Warehouse,,"{""storage_type"":""Frozen"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/tuna-/wi030462_0.jpg"",""avg_case_weight"":null,""dietaryTags"":""sdf"",""category"":""Tuna "",""sub-category"":""Tuna "",""sub-sub-category"":null,""supplier_name"":null,""country_of_origin"":""PEND"",""group"":""Food"",""level 1 category"":""Meat"",""level 2 category"":null,""Level 2"":""Seafood"",""Level 3"":""FinFish"",""Level 4"":""Tuna"",""product_variants"":""[{\""code\"":\""JDE_WI030462-200001\"",\""metadata\"":{\""unitOfMeasure\"":\""CS\"",\""chefItemFlag\"":false,\""bto\"":false,\""supermarket\"":false,\""stockingType\"":\""P\""},\""text\"":\""Case\"",\""weight\"":\""1x10 LB Case\"",\""notifyFormPrefill\"":[{\""field\"":\""product.itemNumber\"",\""prefill\"":{\""value\"":\""WI030462\""}},{\""field\"":\""product.uom\"",\""prefill\"":{\""value\"":\""Case\"",\""options\"":[{\""text\"":\""Case\"",\""value\"":\""Case\""}]}},{\""field\"":\""variant.code\"",\""prefill\"":{\""value\"":\""JDE_WI030462-200001\""}},{\""field\"":\""product.uomcode\"",\""prefill\"":{\""value\"":\""CS\""}},{\""field\"":\""product.packSize\"",\""prefill\"":{\""value\"":\""1x10 LB Case\""}}],\""businessUnit\"":\""200001\""}]""}"
"4 oz Yellowfin Tuna Steaks is a product from the Tuna  category, available in 1x10 LB Case packaging, typically stored Frozen.",4 oz Yellowfin Tuna Steaks,WI030460,,1x10 LB Case,, ,,,https://www.chefswarehouse.com/siteassets/pim-images/tuna-/wi030460_0.jpg,,,,https://www.chefswarehouse.com/products/WI030460/,BRIGHT STAR,,,,BRIGHT STAR FOODS INC,Chefs' Warehouse,,"{""storage_type"":""Frozen"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/tuna-/wi030460_0.jpg"",""avg_case_weight"":null,""dietaryTags"":""sdf"",""category"":""Tuna "",""sub-category"":""Tuna "",""sub-sub-category"":null,""supplier_name"":null,""country_of_origin"":""PEND"",""group"":""Food"",""level 1 category"":""Meat"",""level 2 category"":null,""Level 2"":""Seafood"",""Level 3"":""FinFish"",""Level 4"":""Tuna"",""product_variants"":""[{\""code\"":\""JDE_WI030460-200001\"",\""metadata\"":{\""unitOfMeasure\"":\""CS\"",\""chefItemFlag\"":false,\""bto\"":false,\""supermarket\"":false,\""stockingType\"":\""P\""},\""text\"":\""Case\"",\""weight\"":\""1x10 LB Case\"",\""notifyFormPrefill\"":[{\""field\"":\""product.itemNumber\"",\""prefill\"":{\""value\"":\""WI030460\""}},{\""field\"":\""product.uom\"",\""prefill\"":{\""value\"":\""Case\"",\""options\"":[{\""text\"":\""Case\"",\""value\"":\""Case\""}]}},{\""field\"":\""variant.code\"",\""prefill\"":{\""value\"":\""JDE_WI030460-200001\""}},{\""field\"":\""product.uomcode\"",\""prefill\"":{\""value\"":\""CS\""}},{\""field\"":\""product.packSize\"",\""prefill\"":{\""value\"":\""1x10 LB Case\""}}],\""businessUnit\"":\""200001\""}]""}"
"Ortiz Tuna is a type of high-quality canned tuna that is sourced from the Bay of Biscay in Spain. It is made from sustainably caught yellowfin tuna that is hand-packed in pure olive oil to preserve its flavor and texture. Tuna in olive oil oval Ortiz has a rich and savory flavor that is both meaty and buttery, with a mild and slightly nutty taste from the high-quality olive oil. It is a versatile ingredient that can be enjoyed on its own as a snack, or used in a variety of dishes, such as salads, sandwiches, pastas, and rice dishes.",Tuna In Olive Oil,390054,,30x2.9 Oz BC,, ,,,https://www.chefswarehouse.com/siteassets/pim-images/tuna-/390054_0.jpg,1.84E+13,,,https://www.chefswarehouse.com/products/390054/,ORTIZ,,,,ORTIZ,Chefs' Warehouse,,"{""storage_type"":""Dry"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/tuna-/390054_0.jpg"",""avg_case_weight"":null,""dietaryTags"":""sdf"",""category"":""Tuna "",""sub-category"":""Tuna "",""sub-sub-category"":null,""supplier_name"":null,""country_of_origin"":""Spain"",""group"":""Food"",""level 1 category"":""Meat"",""level 2 category"":null,""Level 2"":""Seafood"",""Level 3"":""FinFish"",""Level 4"":""Tuna"",""product_variants"":""[{\""code\"":\""JDE_390054-200001\"",\""metadata\"":{\""unitOfMeasure\"":\""CS\"",\""chefItemFlag\"":false,\""bto\"":false,\""supermarket\"":false,\""stockingType\"":\""P\""},\""text\"":\""Case\"",\""weight\"":\""30x2.9 Oz BC\"",\""notifyFormPrefill\"":[{\""field\"":\""product.itemNumber\"",\""prefill\"":{\""value\"":\""390054\""}},{\""field\"":\""product.uom\"",\""prefill\"":{\""value\"":\""Case\"",\""options\"":[{\""text\"":\""Case\"",\""value\"":\""Case\""}]}},{\""field\"":\""variant.code\"",\""prefill\"":{\""value\"":\""JDE_390054-200001\""}},{\""field\"":\""product.uomcode\"",\""prefill\"":{\""value\"":\""CS\""}},{\""field\"":\""product.packSize\"",\""prefill\"":{\""value\"":\""30x2.9 Oz BC\""}}],\""businessUnit\"":\""200001\""},{\""code\"":\""JDE_390054-200001\"",\""metadata\"":{\""unitOfMeasure\"":\""PC\"",\""chefItemFlag\"":false,\""bto\"":false,\""supermarket\"":false,\""stockingType\"":\""P\""},\""text\"":\""Piece\"",\""weight\"":\""30x2.9 Oz BC\"",\""notifyFormPrefill\"":[{\""field\"":\""product.itemNumber\"",\""prefill\"":{\""value\"":\""390054\""}},{\""field\"":\""product.uom\"",\""prefill\"":{\""value\"":\""Piece\"",\""options\"":[{\""text\"":\""Piece\"",\""value\"":\""Piece\""}]}},{\""field\"":\""variant.code\"",\""prefill\"":{\""value\"":\""JDE_390054-200001\""}},{\""field\"":\""product.uomcode\"",\""prefill\"":{\""value\"":\""CS\""}},{\""field\"":\""product.packSize\"",\""prefill\"":{\""value\"":\""30x2.9 Oz BC\""}}],\""businessUnit\"":\""200001\""}]""}"
Tongol Tuna in Water,Tongol Tuna In Water,GF125,,6 x 66.5 Oz Case,, ,,,https://www.chefswarehouse.com/siteassets/pim-images/tuna-/gf125_0.jpg,6.73E+11,,,https://www.chefswarehouse.com/products/GF125/,RUBY,,,,JA KIRSCH,Chefs' Warehouse,,"{""storage_type"":""Dry"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/tuna-/gf125_0.jpg"",""avg_case_weight"":null,""dietaryTags"":""sdf"",""category"":""Tuna "",""sub-category"":""Tuna "",""sub-sub-category"":null,""supplier_name"":null,""country_of_origin"":""PEND"",""group"":""Food"",""level 1 category"":""Meat"",""level 2 category"":null,""Level 2"":""Seafood"",""Level 3"":""FinFish"",""Level 4"":""Tuna"",""product_variants"":""[{\""code\"":\""JDE_GF125-200001\"",\""metadata\"":{\""unitOfMeasure\"":\""CS\"",\""chefItemFlag\"":false,\""bto\"":false,\""supermarket\"":false,\""stockingType\"":\""P\""},\""text\"":\""Case\"",\""weight\"":\""6 x 66.5 Oz Case\"",\""notifyFormPrefill\"":[{\""field\"":\""product.itemNumber\"",\""prefill\"":{\""value\"":\""GF125\""}},{\""field\"":\""product.uom\"",\""prefill\"":{\""value\"":\""Case\"",\""options\"":[{\""text\"":\""Case\"",\""value\"":\""Case\""}]}},{\""field\"":\""variant.code\"",\""prefill\"":{\""value\"":\""JDE_GF125-200001\""}},{\""field\"":\""product.uomcode\"",\""prefill\"":{\""value\"":\""CS\""}},{\""field\"":\""product.packSize\"",\""prefill\"":{\""value\"":\""6 x 66.5 Oz Case\""}}],\""businessUnit\"":\""200001\""}]""}"
Tuna in Olive Oil,Tuna In Olive Oil,390053,,8 x 67.2 Oz Case,, ,,,https://www.chefswarehouse.com/siteassets/pim-images/tuna-/390053_0.jpg,1.84E+13,,,https://www.chefswarehouse.com/products/390053/,ORTIZ,,,,ORTIZ,Chefs' Warehouse,,"{""storage_type"":""Dry"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/tuna-/390053_0.jpg"",""avg_case_weight"":null,""dietaryTags"":""sdf"",""category"":""Tuna "",""sub-category"":""Tuna "",""sub-sub-category"":null,""supplier_name"":null,""country_of_origin"":""Spain"",""group"":""Food"",""level 1 category"":""Meat"",""level 2 category"":null,""Level 2"":""Seafood"",""Level 3"":""FinFish"",""Level 4"":""Tuna"",""product_variants"":""[{\""code\"":\""JDE_390053-200001\"",\""metadata\"":{\""unitOfMeasure\"":\""CS\"",\""chefItemFlag\"":false,\""bto\"":false,\""supermarket\"":false,\""stockingType\"":\""P\""},\""text\"":\""Case\"",\""weight\"":\""8 x 67.2 Oz Case\"",\""notifyFormPrefill\"":[{\""field\"":\""product.itemNumber\"",\""prefill\"":{\""value\"":\""390053\""}},{\""field\"":\""product.uom\"",\""prefill\"":{\""value\"":\""Case\"",\""options\"":[{\""text\"":\""Case\"",\""value\"":\""Case\""}]}},{\""field\"":\""variant.code\"",\""prefill\"":{\""value\"":\""JDE_390053-200001\""}},{\""field\"":\""product.uomcode\"",\""prefill\"":{\""value\"":\""CS\""}},{\""field\"":\""product.packSize\"",\""prefill\"":{\""value\"":\""8 x 67.2 Oz Case\""}}],\""businessUnit\"":\""200001\""},{\""code\"":\""JDE_390053-200001\"",\""metadata\"":{\""unitOfMeasure\"":\""PC\"",\""chefItemFlag\"":false,\""bto\"":false,\""supermarket\"":false,\""stockingType\"":\""P\""},\""text\"":\""Piece\"",\""weight\"":\""8 x 67.2 Oz Case\"",\""notifyFormPrefill\"":[{\""field\"":\""product.itemNumber\"",\""prefill\"":{\""value\"":\""390053\""}},{\""field\"":\""product.uom\"",\""prefill\"":{\""value\"":\""Piece\"",\""options\"":[{\""text\"":\""Piece\"",\""value\"":\""Piece\""}]}},{\""field\"":\""variant.code\"",\""prefill\"":{\""value\"":\""JDE_390053-200001\""}},{\""field\"":\""product.uomcode\"",\""prefill\"":{\""value\"":\""CS\""}},{\""field\"":\""product.packSize\"",\""prefill\"":{\""value\"":\""8 x 67.2 Oz Case\""}}],\""businessUnit\"":\""200001\""}]""}"
52,Albacore Tuna,91196,,6 x 66.5 Oz Case,, ,,,https://www.chefswarehouse.com/siteassets/pim-images/tuna-/91196_0.jpg,8.85E+11,,,https://www.chefswarehouse.com/products/91196/,AMERICAN TUNA,,,,AMERICAN TUNA,Chefs' Warehouse,,"{""storage_type"":""Dry"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/tuna-/91196_0.jpg"",""avg_case_weight"":null,""dietaryTags"":""sdf"",""category"":""Tuna "",""sub-category"":""Tuna "",""sub-sub-category"":null,""supplier_name"":null,""country_of_origin"":""PEND"",""group"":""Food"",""level 1 category"":""Meat"",""level 2 category"":null,""Level 2"":""Seafood"",""Level 3"":""FinFish"",""Level 4"":""Tuna"",""product_variants"":""[{\""code\"":\""JDE_91196-200001\"",\""metadata\"":{\""unitOfMeasure\"":\""CS\"",\""chefItemFlag\"":false,\""bto\"":false,\""supermarket\"":false,\""stockingType\"":\""P\""},\""text\"":\""Case\"",\""weight\"":\""6 x 66.5 Oz Case\"",\""notifyFormPrefill\"":[{\""field\"":\""product.itemNumber\"",\""prefill\"":{\""value\"":\""91196\""}},{\""field\"":\""product.uom\"",\""prefill\"":{\""value\"":\""Case\"",\""options\"":[{\""text\"":\""Case\"",\""value\"":\""Case\""}]}},{\""field\"":\""variant.code\"",\""prefill\"":{\""value\"":\""JDE_91196-200001\""}},{\""field\"":\""product.uomcode\"",\""prefill\"":{\""value\"":\""CS\""}},{\""field\"":\""product.packSize\"",\""prefill\"":{\""value\"":\""6 x 66.5 Oz Case\""}}],\""businessUnit\"":\""200001\""}]""}"
Tuna in Olive Oil,Tuna In Olive Oil,390052,,12 x 7.8 OZ Case,, ,,,https://www.chefswarehouse.com/siteassets/pim-images/tuna-/390052_0.jpg,4.84E+13,,,https://www.chefswarehouse.com/products/390052/,ORTIZ,,,,ORTIZ,Chefs' Warehouse,,"{""storage_type"":""Dry"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/tuna-/390052_0.jpg"",""avg_case_weight"":null,""dietaryTags"":""sdf"",""category"":""Tuna "",""sub-category"":""Tuna "",""sub-sub-category"":null,""supplier_name"":null,""country_of_origin"":""Spain"",""group"":""Food"",""level 1 category"":""Meat"",""level 2 category"":null,""Level 2"":""Seafood"",""Level 3"":""FinFish"",""Level 4"":""Tuna"",""product_variants"":""[{\""code\"":\""JDE_390052-200001\"",\""metadata\"":{\""unitOfMeasure\"":\""CS\"",\""chefItemFlag\"":false,\""bto\"":false,\""supermarket\"":false,\""stockingType\"":\""P\""},\""text\"":\""Case\"",\""weight\"":\""12 x 7.8 OZ Case\"",\""notifyFormPrefill\"":[{\""field\"":\""product.itemNumber\"",\""prefill\"":{\""value\"":\""390052\""}},{\""field\"":\""product.uom\"",\""prefill\"":{\""value\"":\""Case\"",\""options\"":[{\""text\"":\""Case\"",\""value\"":\""Case\""}]}},{\""field\"":\""variant.code\"",\""prefill\"":{\""value\"":\""JDE_390052-200001\""}},{\""field\"":\""product.uomcode\"",\""prefill\"":{\""value\"":\""CS\""}},{\""field\"":\""product.packSize\"",\""prefill\"":{\""value\"":\""12 x 7.8 OZ Case\""}}],\""businessUnit\"":\""200001\""},{\""code\"":\""JDE_390052-200001\"",\""metadata\"":{\""unitOfMeasure\"":\""PC\"",\""chefItemFlag\"":false,\""bto\"":false,\""supermarket\"":false,\""stockingType\"":\""P\""},\""text\"":\""Piece\"",\""weight\"":\""12 x 7.8 OZ Case\"",\""notifyFormPrefill\"":[{\""field\"":\""product.itemNumber\"",\""prefill\"":{\""value\"":\""390052\""}},{\""field\"":\""product.uom\"",\""prefill\"":{\""value\"":\""Piece\"",\""options\"":[{\""text\"":\""Piece\"",\""value\"":\""Piece\""}]}},{\""field\"":\""variant.code\"",\""prefill\"":{\""value\"":\""JDE_390052-200001\""}},{\""field\"":\""product.uomcode\"",\""prefill\"":{\""value\"":\""CS\""}},{\""field\"":\""product.packSize\"",\""prefill\"":{\""value\"":\""12 x 7.8 OZ Case\""}}],\""businessUnit\"":\""200001\""}]""}"
"Yellowfin tuna (aka ahi tuna) is a delicious fish that can be enjoyed raw, seared, baked, broiled, or sauteed.Â  Yellowfin tuna is considered to be a more sustainable alternative to bluefin tuna.",Yellowfin Tuna Loin,WI030465,,30 LB Case,, ,,,https://www.chefswarehouse.com/siteassets/pim-images/tuna-/wi030465_0.jpg,,,,https://www.chefswarehouse.com/products/WI030465/,PACIFIC FUSION,,,,BRIGHT STAR FOODS INC,Chefs' Warehouse,,"{""storage_type"":""Frozen"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/tuna-/wi030465_0.jpg"",""avg_case_weight"":null,""dietaryTags"":""sdf"",""category"":""Tuna "",""sub-category"":""Tuna "",""sub-sub-category"":null,""supplier_name"":null,""country_of_origin"":""PEND"",""group"":""Food"",""level 1 category"":""Meat"",""level 2 category"":null,""Level 2"":""Seafood"",""Level 3"":""FinFish"",""Level 4"":""Tuna"",""product_variants"":""[{\""code\"":\""JDE_WI030465-200001\"",\""metadata\"":{\""unitOfMeasure\"":\""CS\"",\""chefItemFlag\"":false,\""bto\"":false,\""supermarket\"":false,\""stockingType\"":\""P\""},\""text\"":\""Case\"",\""weight\"":\""30 LB Case\"",\""notifyFormPrefill\"":[{\""field\"":\""product.itemNumber\"",\""prefill\"":{\""value\"":\""WI030465\""}},{\""field\"":\""product.uom\"",\""prefill\"":{\""value\"":\""Case\"",\""options\"":[{\""text\"":\""Case\"",\""value\"":\""Case\""}]}},{\""field\"":\""variant.code\"",\""prefill\"":{\""value\"":\""JDE_WI030465-200001\""}},{\""field\"":\""product.uomcode\"",\""prefill\"":{\""value\"":\""CS\""}},{\""field\"":\""product.packSize\"",\""prefill\"":{\""value\"":\""30 LB Case\""}}],\""businessUnit\"":\""200001\""}]""}"
